Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;GestaoOperacional;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoCondicaoEstabilidadeRPSB;SituacaoDeclaracaoConformidadeOperacionalidade;SituacaoOperacionalFormatado;StatusEmbargo
9633;Dique IV;VALE S.A.;33.592.510/0001-54;-20°05'27.000";-43°24'57.000";Sul do Equador;CATAS ALTAS;MG;-;2,00;5.098,49;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
8527;Dique Leste I;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°07'17.000";-44°22'16.400";Sul do Equador;MATEUS LEME;MG;-;9,20;15.100,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8528;Dique Leste II;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°07'12.800";-44°22'18.400";Sul do Equador;MATEUS LEME;MG;-;10,60;7.100,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8529;Dique Leste III;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°06'57.900";-44°22'16.500";Sul do Equador;MATEUS LEME;MG;-;3,80;1.350,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8913;Dique Lisa;VALLOUREC TUBOS DO BRASIL LTDA.;17.170.150/0001-46;-20°08'59.100";-43°57'52.500";Sul do Equador;NOVA LIMA;MG;-;12,00;101.000,00;0 - Etapa única;Alto;Alto;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Atestado;Não Enviado;Campanha 2024 - Atestado;Ativa;Não Embargada
8530;Dique Mazano;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°08'25.400";-44°25'20.900";Sul do Equador;ITATIAIUÇU;MG;-;10,00;10.120,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9045;Dique Norte da PDE 1;GERDAU ACOMINAS S/A;17.227.422/0001-05;-20°18'06.730";-43°55'22.890";Sul do Equador;ITABIRITO;MG;-;25,00;9.726,95;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8535;Dique Oeste;MINERACAO USIMINAS S.A.;12.056.613/0001-20;-20°10'15.500";-44°27'16.500";Sul do Equador;ITATIAIUÇU;MG;-;16,70;39.612,00;0 - Etapa única;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
10174;Dique PDE 1;ITAMINAS COMERCIO DE MINERIOS SA;18.752.824/0001-83;-20°05'24.190";-44°06'42.560";Sul do Equador;SARZEDO;MG;-;9,00;0,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8179;Dique Petrobrás;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-10°39'12.400";-37°01'50.100";Sul do Equador;ROSÁRIO DO CATETE;SE;Sais;6,00;6.362,07;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10335;Dique Pilha Brumado;AVG EMPREENDIMENTOS MINERARIOS S.A.;16.565.897/0001-30;-19°49'00.555";-43°41'34.410";Sul do Equador;SABARÁ;MG;-;9,00;3.259,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9386;Dique Portaria;VALE S.A.;33.592.510/0001-54;-20°10'40.642";-43°29'51.299";Sul do Equador;MARIANA;MG;-;13,80;34.957,20;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8288;Dique Provisorio 01;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°33'42.700";-51°10'16.100";Sul do Equador;SÃO FÉLIX DO XINGU;PA;-;6,20;28.500,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8289;Dique Provisorio 02;MINERACAO ONCA PUMA S.A.;48.256.824/0001-53;-06°33'37.400";-51°10'00.200";Sul do Equador;SÃO FÉLIX DO XINGU;PA;-;4,80;21.300,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9261;Dique Quéias - Captação de Água;MINERACAO COMISA LTDA;03.405.415/0001-33;-20°07'36.100";-44°18'58.100";Sul do Equador;BRUMADINHO;MG;-;5,00;1.200,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9279;Dique S3;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°14'09.149";-43°25'22.771";Sul do Equador;MARIANA;MG;-;12,00;2.950.000,00;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
9278;Dique S4;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°14'28.600";-43°24'39.193";Sul do Equador;MARIANA;MG;-;12,50;1.006.318,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8734;Dique Santa Rita;ATLANTIC NICKEL MINERACAO LTDA;74.127.010/0001-29;-14°11'47.547";-39°41'29.939";Sul do Equador;ITAGIBÁ;BA;-;5,00;246.848,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9634;Dique V;VALE S.A.;33.592.510/0001-54;-20°05'30.000";-43°24'58.000";Sul do Equador;CATAS ALTAS;MG;-;9,00;45.664,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9637;Dique VII;VALE S.A.;33.592.510/0001-54;-20°05'53.000";-43°24'51.000";Sul do Equador;CATAS ALTAS;MG;-;7,00;20.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9578;Dorival ;ALTA FLORESTA GOLD MINERACAO LTDA;17.580.707/0001-17;-10°48'08.950";-55°11'10.160";Sul do Equador;NOVA SANTA HELENA;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8207;Doutor;VALE S.A.;33.592.510/0001-54;-20°17'25.615";-43°29'25.900";Sul do Equador;OURO PRETO;MG;Minério de Ferro;79,50;32.230.000,00;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Atestado;Não Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
9242;Dutra;DUTRA EXTRACAO DE AREIA LTDA;48.098.701/0001-31;-23°25'00.660";-46°12'45.860";Sul do Equador;MOGI DAS CRUZES;SP;-;4,00;130.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8956;EB-2;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-20°20'41.300";-42°33'42.800";Sul do Equador;SANTO ANTÔNIO DO GRAMA;MG;-;53,50;91.413,10;0 - Etapa única;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9533;ED Monjolo;VALE S.A.;33.592.510/0001-54;-19°56'53.400";-43°13'19.340";Sul do Equador;SANTA BÁRBARA;MG;Minério de Ferro;145,00;19.000.000,00;10 - Alteamento a montante;Baixo;Alto;B;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
9532;ED Vale das Cobras;VALE S.A.;33.592.510/0001-54;-19°55'36.850";-43°12'45.840";Sul do Equador;RIO PIRACICABA;MG;Minério de Ferro;119,40;22.981.598,80;10 - Alteamento a montante;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8370;Elefante;VALE S.A.;33.592.510/0001-54;-19°55'56.851";-43°12'33.168";Sul do Equador;RIO PIRACICABA;MG;-;18,60;420.949,34;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9553;Elvo 1;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°08'06.330";-59°22'44.980";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Primário;15,00;331.450,00;0 - Etapa única;Médio;Baixo;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Embargada
9648;Elvo Captação;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°07'56.600";-59°22'39.100";Sul do Equador;PONTES E LACERDA;MT;-;2,00;13.500,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8347;engebrita;Pedreira Engebrita Ltda;61.728.804/0001-04;-23°52'54.000";-46°18'51.600";Sul do Equador;SANTOS;SP;-;3,50;30.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8184;Estéril Sul;VALE S.A.;33.592.510/0001-54;-06°05'58.000";-50°09'45.000";Sul do Equador;PARAUAPEBAS;PA;-;21,43;2.288.561,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9705;FAZENDA 4M;MARCELO BOZETTI;***;-15°57'16.750";-56°16'21.730";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;18,00;680.125,68;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado; - ;-;Ativa;Não Embargada
9680;Fazenda Nova;Ronny Morais Costa ;***;-16°16'24.820";-56°46'34.100";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;14,00;470.418,35;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8817;Fazenda Santa Fé;TECH ROCK MINERACAO LTDA;62.579.818/0001-68;-23°30'32.300";-47°23'27.200";Sul do Equador;SOROCABA;SP;Argila;3,00;2.700,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8386;Fazendinha;VALE S.A.;33.592.510/0001-54;-19°58'18.219";-43°36'29.024";Sul do Equador;BARÃO DE COCAIS;MG;-;7,30;3.830,74;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9214;Fiori;Empresa de Mineração Fiori do Taboão Ltda.;00.265.541/0001-41;-23°24'16.000";-46°11'54.500";Sul do Equador;MOGI DAS CRUZES;SP;-;0,00;325.000,00;2 - Alteamento a jusante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8283;Forquilha I;VALE S.A.;33.592.510/0001-54;-20°24'21.800";-43°51'20.600";Sul do Equador;OURO PRETO;MG;Minério de Ferro;96,83;12.763.176,54;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;2º Campanha 2024 - Não Atestado;Não Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8286;Forquilha II;VALE S.A.;33.592.510/0001-54;-20°24'29.800";-43°51'06.500";Sul do Equador;OURO PRETO;MG;Minério de Ferro;90,87;22.778.397,90;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;2º Campanha 2024 - Não Atestado;Não Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8290;Forquilha III;VALE S.A.;33.592.510/0001-54;-20°24'39.300";-43°50'11.800";Sul do Equador;OURO PRETO;MG;Minério de Ferro;77,00;19.476.113,00;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 3;2º Campanha 2024 - Não Atestado;Não Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8296;Forquilha IV;VALE S.A.;33.592.510/0001-54;-20°23'41.200";-43°51'05.600";Sul do Equador;OURO PRETO;MG;Minério de Ferro;105,00;4.112.295,06;5 - Alteamento por linha de centro;Baixo;Alto;A;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Inativa;Desembargada
8299;Forquilha V;VALE S.A.;33.592.510/0001-54;-20°23'41.928";-43°50'23.063";Sul do Equador;OURO PRETO;MG;Minério de Ferro;99,20;2.681.808,30;0 - Etapa única;Baixo;Alto;A;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9561;Fortuna;MARCOS JOSE MARTINS FERNANDES;***;-15°10'53.160";-59°20'42.550";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Secundário;6,00;185.586,50;5 - Alteamento por linha de centro;Alto;Alto;D;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado;Não Enviado;Campanha 2024 - Não Enviado;Ativa;Embargada
9664;FRANCÊS;ALAIN STEPHANE RIVIERE MINERACAO;15.264.439/0001-07;-16°15'19.170";-56°36'25.500";Sul do Equador;POCONÉ;MT;Areia;23,00;904.965,00;2 - Alteamento a jusante;Médio;Médio;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Embargada
8464;FRED;FREDERICO AUGUSTO DE ARRUDA GIMENEZ MINERACAO;07.111.522/0001-00;-16°03'46.540";-56°33'42.940";Sul do Equador;POCONÉ;MT;Areia;19,00;150.000,00;2 - Alteamento a jusante;Baixo;Baixo;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8363;Galego;VALE S.A.;33.592.510/0001-54;-19°51'25.900";-43°48'16.300";Sul do Equador;SABARÁ;MG;Minério de Ferro;41,00;1.933.359,99;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Inativa;Não Embargada
8301;Gambá;VALE S.A.;33.592.510/0001-54;-20°25'52.800";-43°52'58.300";Sul do Equador;CONGONHAS;MG;-;11,68;5.000,00;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9401;GAÚCHO;ALAIN STEPHANE RIVIERE MINERACAO;15.264.439/0001-07;-16°14'52.070";-56°35'44.880";Sul do Equador;POCONÉ;MT;Areia;10,00;150.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8185;Geladinho;VALE S.A.;33.592.510/0001-54;-05°59'41.256";-50°06'34.134";Sul do Equador;PARAUAPEBAS;PA;-;21,00;4.969.863,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8186;Gelado;VALE S.A.;33.592.510/0001-54;-05°58'45.400";-50°08'29.100";Sul do Equador;PARAUAPEBAS;PA;Minério de Ferro;26,37;144.472.543,00;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8902;GERAIS;MINERACOES GERAIS LTDA;02.196.839/0001-72;-19°34'56.800";-44°24'41.100";Sul do Equador;INHAÚMA;MG;Areia;4,00;32.430,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9468;Gerais II;MINERACOES GERAIS LTDA;02.196.839/0001-72;-19°34'57.350";-44°24'35.750";Sul do Equador;INHAÚMA;MG;Areia Quartzosa;4,00;9.064,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Desembargada
8603;GONÇA;GONCALO PEDROSO DE BARROS;***;-16°13'57.370";-56°36'25.111";Sul do Equador;POCONÉ;MT;Areia;28,00;266.000,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9499;Grameiro;COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO;23.300.330/0001-06;-16°04'08.260";-56°33'54.370";Sul do Equador;POCONÉ;MT;Minério de Ouro Secundário;13,00;273.789,25;2 - Alteamento a jusante;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
9168;Gregório;MINERACAO CORUMBAENSE REUNIDA S.A.;03.327.988/0001-96;-19°13'28.008";-57°33'35.925";Sul do Equador;CORUMBÁ;MS;Minério de Ferro;34,81;5.176.539,40;5 - Alteamento por linha de centro;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8302;Grupo;VALE S.A.;33.592.510/0001-54;-20°24'53.200";-43°51'54.500";Sul do Equador;OURO PRETO;MG;Minério de Ferro;35,41;1.725.000,00;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Atestado;Não Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
8948;Guará 2;MINERADORA PONTE ALTA LTDA;00.478.237/0001-82;-23°23'32.300";-46°08'10.900";Sul do Equador;GUARAREMA;SP;Argila;5,00;78.300,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8950;Guará 3;MINERADORA PONTE ALTA LTDA;00.478.237/0001-82;-23°23'20.500";-46°08'07.200";Sul do Equador;GUARAREMA;SP;Argila;18,00;735.000,00;0 - Etapa única;Baixo;Alto;A;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
9099;Horizontes;VALE S.A.;33.592.510/0001-54;-20°07'47.600";-43°55'32.500";Sul do Equador;NOVA LIMA;MG;-;38,31;1.908.242,02;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9148;Igarapé Mutum;COOPERMETAL - COOPERATIVA METALURGICA DE RONDONIA;09.259.736/0001-53;-09°45'55.465";-63°31'12.111";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;6,94;22.502.450,00;0 - Etapa única;Médio;Alto;B;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
9103;II;VALE S.A.;33.592.510/0001-54;-20°09'10.400";-43°53'18.300";Sul do Equador;NOVA LIMA;MG;-;18,71;7.702,33;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9104;III;VALE S.A.;33.592.510/0001-54;-20°09'20.500";-43°53'13.600";Sul do Equador;NOVA LIMA;MG;-;12,19;8.563,51;0 - Etapa única;Baixo;Alto;B;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9684;Isa;ISA MARIA DORILEO FERREIRA DE ASSIS;***;-16°16'46.881";-56°38'50.914";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;15,00;138.836,75;0 - Etapa única;Médio;Médio;B;Sim;Nível de Alerta;2º Campanha 2024 - Atestado; - ;-;Ativa;Embargada
8320;Itabiruçu;VALE S.A.;33.592.510/0001-54;-19°41'07.300";-43°17'10.400";Sul do Equador;ITABIRA;MG;Minério de Ferro;71,96;173.518.812,04;2 - Alteamento a jusante;Baixo;Alto;AA;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9270;Itamarati de Minas;COMPANHIA BRASILEIRA DE ALUMINIO;61.409.892/0001-73;-21°27'18.809";-42°52'17.972";Sul do Equador;ITAMARATI DE MINAS;MG;Bauxita Grau Metalúrgico;38,00;12.043.242,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8823;ITAPEVA;SAMACA FERROS LTDA;16.682.218/0001-03;-24°15'13.500";-48°54'57.500";Sul do Equador;RIBEIRÃO BRANCO;SP;Minério de Estanho Primário;20,00;260.000,00;0 - Etapa única;Baixo;Baixo;B;Sim;Sem emergência;2º Campanha 2024 - Atestado; - ;-;Inativa;Embargada
9670;JABURU;Joaquim Aderaldo de Souza Neto;***;-15°56'52.860";-56°16'36.911";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Secundário;15,50;253.888,88;5 - Alteamento por linha de centro;Alto;Médio;A;Sim;Nível de Emergência 1;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Embargada
9732;JABURU 2;Joaquim Aderaldo de Souza Neto;***;-15°58'10.563";-56°17'11.535";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8187;Jacaré;VALE S.A.;33.592.510/0001-54;-06°06'29.300";-50°10'08.600";Sul do Equador;PARAUAPEBAS;PA;-;32,99;673.177,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9149;Jacaré Inferior;COOPERATIVA DOS GARIMPEIROS DE SANTA CRUZ - COOPERSANTA;34.726.547/0001-90;-09°47'16.100";-63°34'30.600";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;8,00;4.106.897,00;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9150;Jacaré Medio;COOPERATIVA DOS GARIMPEIROS DE SANTA CRUZ - COOPERSANTA;34.726.547/0001-90;-09°47'43.800";-63°33'55.000";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;8,00;3.020.623,00;0 - Etapa única;Médio;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
9151;Jacaré Superior;COOPERATIVA DOS GARIMPEIROS DE SANTA CRUZ - COOPERSANTA;34.726.547/0001-90;-09°49'01.200";-63°33'11.500";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;10,00;9.170.673,00;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8543;JBS1;Empresa de Mineração e Artefatos de Cimento Jbs Ltda Epp;47.354.774/0001-84;-23°23'50.400";-46°11'41.600";Sul do Equador;MOGI DAS CRUZES;SP;Areia;12,00;331.920,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
8325;Jirau;VALE S.A.;33.592.510/0001-54;-19°34'13.730";-43°13'53.604";Sul do Equador;ITABIRA;MG;-;15,00;1.105.472,94;0 - Etapa única;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8392;JOAO PAULO;ELISA MACIEL SANTOS RIVA;***;-16°14'43.410";-56°36'26.530";Sul do Equador;POCONÉ;MT;Argila;24,00;750.000,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Embargada
8194;Kalunga;VALE S.A.;33.592.510/0001-54;-06°06'45.823";-50°18'30.921";Sul do Equador;PARAUAPEBAS;PA;Minério de Manganês;15,67;2.628.620,00;2 - Alteamento a jusante;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
10241;KIN T01;Mineração Aricá Ltda;14.684.662/0001-32;-15°33'25.800";-55°48'54.240";Sul do Equador;CUIABÁ;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
9711;Labourrie;Cooperativa de Mineração dos Garimpeiros do Lourenço Ltda;00.788.904/0001-23;02°16'43.000";-51°39'02.380";Norte do Equador;CALÇOENE;AP;Minério de Ouro Secundário;11,45;2.793.127,38;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Embargada
9239;Lagoa 1;MINERACAO DARCY R.O. E SILVA LTDA;45.369.188/0001-88;-21°25'58.030";-47°36'47.670";Sul do Equador;SÃO SIMÃO;SP;Argila Caulinítica;13,00;271.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
8537;Lagoa 2;MINERACAO DARCY R.O. E SILVA LTDA;45.369.188/0001-88;-21°25'49.220";-47°36'47.000";Sul do Equador;SÃO SIMÃO;SP;Argila Caulinítica;7,00;112.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
9324;Lagoa de Disposição n°04 - LD4;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'12.100";-56°10'41.300";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;12,00;1.416.688,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9464;Lagoa de Disposição n°05 - LD5;Alcoa World Alumina Brasil Ltda.;06.167.730/0001-68;-02°29'10.500";-56°11'45.600";Sul do Equador;JURUTI;PA;Bauxita Grau Não Metalúrgico;13,00;3.000.000,00;0 - Etapa única;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8674;LAGOA FACEL 3;CADAM S.A.;04.788.980/0001-90;-00°54'40.017";-52°25'56.866";Sul do Equador;ALMEIRIM;PA;Caulim;6,75;600.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8671;LAGOA FACEL 4 ;CADAM S.A.;04.788.980/0001-90;-00°54'52.451";-52°25'43.269";Sul do Equador;ALMEIRIM;PA;Caulim;7,73;241.750,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
